;target;text
382;2;In case for costs NGO a contract for soup kitchens. 
383;2;How to win friends and influence people. With cows. 
384;2;For first time in 3 decades
385;2; rate falls below 8%. 
386;2;Scientists build case for against bites
387;2; contact. 
388;2;India's Supreme Court shuts highway booze hatch. 
389;2;How became a avenger with no mercy. 
390;2;Gujarat turns avenger
391;2; prices slashed
392;2; case for bat and more. Also in epaper. 
393;2;8 core sectors slow down to 1% in Feb 2017 against 9.4% in Feb 2016. 
394;2;Govt cuts rates on schemes marginally. 
395;2;Two Indians kidnapped in South Sudan released
396;2;Justice faces Supreme Court
397;2; gets for weeks to reply in case. 
398;2;India using to tackle insurgents. 
399;2;India readies $5bn credit line for as backup. 
400;2;No relief yet for sellers in 
401;2;In new TV channel's bedroom journalism on trial. 
402;2;India rushes to put out fire. 
403;2;7 Indian to scrap tags for handbaggage. 
404;2;Supreme Court may hear key cases during summer break. 
405;2;Apex court puts work first
406;2; hotel fire in Calcutta
407;2; bedroom journalism on trial
409;2;NGT punches holes in Delhi fuel supply chain with ban on old tankers.  
410;2;Z-plus cover for Uttar Pradesh Chief Minister 
411;2;Not a single idea from Opposition on clean says 
412;2;Make in built in Westward ho! for Calcutta estate. Read 
413;2;No stamping  tagging of fliers' hand baggage at 7 major from April 1. 
414;2;52 injured as Jabalpur-Delhi train derails near half train carries on after delay. 
415;2;Latest attacks on African students threaten India's most intense diplomatic outreach to continent 
416;2;The first group of locals came forward yesterday with cakes and cards for african victims of racist mob violence 
417;2;WHO in drive to check errors. 
418;2;UGC extends funding scheme for 
419;2;Eight coaches of derail near station in Uttar Pradesh
420;2; nine injured: CPRO North Central Railway.
421;2;SC to hear various petitions on the Constitutional legitimacy of today 
422;2;When protestors in began trying to rescue trapped 
423;2;Did just bring into the sharing issue? 
424;2;to  days to sell 96000 trucks  buses
425;2; 670000 bikes
426;2; 16000 cars and 40000 autos.  
427;2;824000 new vehicles trashed
428;2; home truths
429;2; Dhaka talks Chinese and more. Also in epaper. 
430;2;Music legend will receive his diploma and medal in Stockholm in the next few days
431;2;
432;2;Nashri Tunnel: PM to inaugurate India's longest road tunnel VIDEO: 
433;2;Toshiba approves Chapter 11 filing for nuclear unit Westinghouse: Nikkei 
434;2;On epic migration  campaign that ended its slaughter in pit stop. 
435;2;Abha Narain Lambah on her mission to restore Capitol Complex in 
436;2;Only to  ways to tackle world's says Prabhat Patnaik. 
437;2;Fear and outrage among students from in Delhi
439;2;In varsity
440;2; mood is against communalism
441;2; and hijabs stand for not radicalisation.  
442;2;Militant wing welcomes but asks him not to speak against 
443;2;3 shot dead in as protestors try to rescue 
444;2;For this visiting Prime Minister
445;2; spell endures. 
446;2;Perch on the peak
447;2; African hunt in Noida
448;2; Kabali's spell
450;2;This mighty Albatross carried missile torpedoes
451;2; depth charges  sonobuoys.Pse note the 'msl-torp' getting released
452;2;going through paces of decommissioing. Very poignant moment for IN/ air arm - to  give a send off to  a true War Horse
453;2;attacked in Five arrested
454;2; CM assures impartial probe 
455;2;Ashok V Desai notes that is yet to say a word on whether achieved its goals. 
456;2;Govt looking at getting Sena MP out of list. 
457;2;What Supreme Court said about welfare schemes and proof. 
458;2;India's force wants 20 MPs named and shamed for antics. 
459;2;44 days of extreme That's the prediction for 
460;2;Heat wave coming
461;2; handling bullies
462;2; and welfare
464;2;A 7-judge bench has to be set up to hear the pleas challenging but right now it is not possible: 
465;2;Govt
466;2; however
467;2; cannot be stopped from using in other schemes like opening of bank accounts
468;2; says 
469;2;Government cannot make mandatory for extending benefits of its welfare schemes: 
470;2;Manini Chatterjee on how the is adopting all the of the of yore. 
471;2;Life in a dark corner of has become magical after villagers got their 1st this year. 
472;2;When gave this MP a bus all to himself to board flight...as 'goodwill' 
473;2;Ignorance and shape Indians' attitude towards 
474;2;Some diplomats worry over choice of as chief minister. 
475;2;MP Sushmita Dev's plea to keep out of takes wings online. 
476;2;BJP's flagging campaign
477;2; and Modi's comment. 
478;2;Envoys  worry over India and taxing sanitary napkins
479;2; clue
481;2;The iconoclasm of Carnatic exponent and how he is moving beyond the the artificial boundaries. 
482;2;For Matthew Hayden
483;2; India versus Australia is Holyfield versus Tyson 
484;2;Puritans and critics be damned
485;2; is effective and his figures show that. 
486;2;What means to Mathew Hayden. 
487;2;Sajeda Momin on why as CM is a logical milestone of the death of the 
488;2;On electile dysfunction (among losers)
489;2; the case for and electoral reforms. 
490;2;How self-belief has kept him on top of the game. 
491;2;Despite its IT edge
492;2; can't defend its digital assets from 
493;2;How TM Krishna took beyond fixed formats
494;2; venues and audiences. 
495;2;In 7Days: cricket's commoner prince
496;2; Adityanath's rise
497;2; Calcutta's timekeepers
499;2;The tick-tock brotherhood that keeps Calcutta's old running. 
500;2;How 4000 Punjab cops spent night preventing by filling breach in wall with 
501;2;Cash rewards likely for doctors following correct protocol. 
502;2;Why India is trying to seal with  
503;2;Can a man equated with the Great Leap backwards talk of asks Mukul Kesavan. 
504;2;Centre overrides Bengal
505;2; sets 1 for 800
506;2;000 seats across 3400 colleges. 
507;2;KP Nayar on why failure to repeal is a wake-up call for him. 
508;2;Wake-up call for Trump
509;2; progress or the Great Leap backwards
510;2; electile dysfunction
512;2;Development of all
513;2; appeasement of none is the policy of my govt
514;2; says UP chief minister Yogi 
515;2;Delhi CM put on trial in a criminal defamation case filed against him by Union Minister Arun Jaitley in matter.
516;2;UP female cops take selfies while guarding acid attack victim in hospital
517;2; suspended 
518;2;Sunanda Datta-Ray on the journey from light to 
519;2;Modi govt to consult on before talking to 
520;2;Car sales recover from in all regions -- barring east and  
521;2;Shashank Manohar to stay on as chairman till June meet. 
522;2;In Bengal
523;2; made to trek 2km to fetch water for 
524;2;What industrialists did when asked them a question on 
526;2; and share a bugbear. 
527;2;Why a list may not be a good idea. 
528;2;India's list
529;2; quiz for industry
530;2; common bugbear for India and and more. Also in epaper. 
531;2;ED issues notice to for violation of provisions to the tune of Rs 73 crore in IPL.
532;2;Vistara joins for pervert airlines in call for list after assault on Air India manager by MP 
533;2;Supreme Court asks poll panel if security of needs to be tested
534;2; as petitioner wants. 
535;2;After assault on Air India manager
536;2; MP put on no-fly list by for pervert airlines as well. 
537;2;Twitter explores premium version after 11 years as a free service 
538;2;India's to go in 6 months. 
539;2;Administrators named for cricket body. 
540;2;Govt drops plan to slip in pseudo 
541;2;1st round of talks held
542;2; without hawks. 
543;2;In Lucknow
544;2; the famed has to conform. 
545;2;Lucknow's falls
546;2; guns for BJP
547;2; govt ducks call for vote verifiers
549;2;Unruly behaviour and violence on our aviation network is regrettable. Each such incident will be investigated and appropri
550;2;"7 arrested in attack case; police see link. "
551;2;UPDATE: British police arrest seven in probe into attack on 
552;2;7 arrested in attack probe. 
553;2;British police probing background of terrorist. 
554;2;Bombay High Court directs protesting resident in to resume duty immediately
555;2;Swapan Dasgupta on how elections have dashed hopes that would weaken. 
556;2;People wanted to buy in bulk from govt
557;2; take it home to...well
558;2; Nitish is not stupid.  
559;2;In UP ministry
560;2; keeps 36 portfolios for himself. 
561;2;In Bihar meet
562;2; to  ask questions-- and get to spend 6 hours with cops (but no answers). 
563;2;40
564;2;000 join the 4500  already on in after assaults. 
565;2;Despair at after research seats are slashed. 
566;2;7 in car crushed under tanker carrying molten tar. 
567;2;How govt slipped in secrecy clause over by companies. 
568;2;Attack on Westminster
569;2; cash cloak for parties
570;2; molten tar wipes out family
572;2;LIVE: British police say there are casualties
573;2;" including police in attack near UK parliament; cannot confirm number. "
574;2;The today doubles Annual contracts of India cricketers to Rs to  crore
575;2; Rs 1 crore and Rs 50 lakh respectiv
576;2;TN farmers in skull protest in Delhi 
577;2;UP CM bans paan
578;2; chewing in govt offices
579;2; hospitals
580;2; schools
581;2; colleges --for a healthy 
582;2;Ugly high-rises are taking over while grand structures are being ignored
583;2; bungalows razed. 
584;2;Committee constituted by the Ministry has recommended that city taxis should be allowed to run on App Based platforms. 
585;2;Chief Minister bans paan masala
586;2; gutka
587;2; polythene in all government offices in 
588;2;Has just ordered a ban on all  
589;2;Who drafted challenge to high court order in case
590;2; bureaucrats wonder. 
591;2;With 84% cut in research seats
592;2; most elite centres (including will have no intake. 
593;2;Crude 'architecture' is taking over the world's only city with for buildings by 
594;2;Crude buildings are taking over the only city in the world with for iconic buildings by 
595;2;Anti-Romeo squad starts in Lucknow VIDEO: 
596;2;Effigies burn on JNU strike after 84% research seat cut and affirmative action junked 
597;2;KP Nayar on why
598;2; for the way to Europe lies through 
599;2;After steps in
600;2; Bihar to tell why govt rejected an idea. 
601;2;How slashed research seats
602;2; why is key to Europe
603;2; revisited
605;2;SC issues notices to Centre
606;2; Election Commission on plea seeking scrapping of and other benefits given to 
607;2;I'm one year younger to  one year elder to in 
608;2;Govt proposes limit of Rs to  lakh on down from Rs 3 lakh as proposed in 
609;2;Supreme Court says final hearing of disputes case from July 11.
