;target;text
751083;0;@masterluke103 wow   sorry to hear that.  I complain about working late. . . not today! at least you got phone service 
751085;0;alright waiting for my mac receipt to be emailed. abt to get ready for worky work again 
751112;0;My  internet is down til wed.  i need to work. I'm the only person in the world annoyed that a 3day weekend just became 5 days.
752657;0;has a broken work phone    vm will direct you to an alternate number for today.
753115;0;@phete I just tried in 0.5 experimental and framework 'webkit' works fine. I don't have 0.4 installed tho 
753131;0;phone fell while i was drivin my bike to work  hopefully the new one comes in tomorro...hit me up with your number if you wanna be cool.
756567;0;just decided that i'm going to work on my potty-mouth. it's unattractive. my phone's being silly. sorry if i don't answer if you call! 
756789;0;Ewww... Answered the phone at work and there was this nasty green liquid-y stuff on the bottom. Gross! 
757025;0;My navigation on my phones not workinf for me and I don't have directions down yet!  FML
757044;0;answered help desk phone @ work and I think the guy on the other line was pissed off cause I couldn't fix the problem  not my fault!!!
757528;0;"@chrwb It's broken  Dropped it at work, tried getting it fixed with Apple and they declined. Might buy the iPhone 3GS on Pay &amp; Go now."
757727;0;120 pages in my new book! i need to go to verizon and fix my worthless phone. work at 3 
757756;0;@squarespace, pick me!  I need an iPhone like twitter needs a business model!  My phone runs worse than Vista.    --  #squarespace
757843;0;"I hate that, because of spam protection, I have to &quot;get email working&quot; with some people. "
758176;0;@Reynolds_x i'm trying to phone you  i don't have your work number saved cause i would so phone you on that.  Are you checking your email?
758372;0;@Sosa87 I didnt get a text..... i think u prob sent it to the wrong no. I always have my phone wit me.... yeah man I work today 
759002;0;don't wanna work  I'm so lazy. I just wanna lay and read my book. I would rather even go home and clean than work. I hope phone lines die
759091;0;...loading a pic up, when my webcam would work... 
759507;0;@msrachelriley I'm on my cell phone  can't go in there. but dm's work too.
759613;0;'s iphone has no reception in the cement box building at work.  it blows his co-worker can chat freely on her cell, while i have to work! 
759858;0;@dpkendal DAAAVIIIID my squiggle webmail won't work, can you help? the page just won't load 
762001;0;@MzDiva1920 lol i cant look at websites at work. Not social ones anyway 
762003;0;@Sanchodog, I was sitting at work, today it is 80 here and I am on the phone taking care of school funding, sucks being poor. I need cash 
763427;0;"Sending iPhone back today . . .   Apple does a good job at making you completely reliant on their product then yanking it away! ;) j/k"
763598;0;not feeling well and have lost cellphone and phone service to be able to call in to work, probably will lose job  Very sick
763777;0;ack!! our websites are down  we're working with our hosting provider to resolve the issue asap
763877;0;"@jenleclair Aww, I'm sorry  Just bbm'd your phone, &quot;yoo asshole, get a job!&quot; haha. I'll DM you my # &amp; pin. Glad you're okay at least J"
764371;0;@Kardiac I just think now that Apple has a model of revving it every year it conflicts with how cell subsidies normally work.  Ick 
764764;0;i don't want to mow the lawn and work on a website tonight. i want to ride my fixie and play WoW. 
764847;0;some progress... iphone software update works. but... lost all the contacts 
765363;0;Long hard day at work.  Talk peeps. I also need to find an WIFbecome I point, so my iPhone can actually become a phone again!
765384;0;Long hard day at work.  Talk peeps. I also need to find an WIFI point, so my iPhone can actually become a phone again!
765629;0;@alexakim LOL... my bad, accidentally deleted it on my work PC, can't get it back til this evening  bad pic anyhow
765940;0;/me hates YAPC wireless networks 
766623;0;@robday Still not working  I'm using Google Chrome if that helps at all...
766624;0;@isobelhealy also, no iphone for me just an ipod touch.  also no fb at work just twitter.  damn the man/hap.
766709;0;@stacythatgirl Im sorry  I cant wait either, i want to go home already. I spent all night last night working on PCs instead of relaxing 
767213;0;"i'm so pissed, i can't even bring myself to cry  Looks like i'll have 2 go back 2 Apple 2moro nite, 'cus i have to fucking work 2moro! &gt;.&lt;"
767776;0;A2DP seems to work very nicely on the 3GS but control (AVRCP) isn't there yet. Can't skip tracks fwd/back without using phone controls 
768313;0;"Crap! Ring issue got worse &amp; fix doesn't work! Now the phone doesn't even ring and callers go straight to voice mail...  Solution anyone?"
768396;0;boo, phone line is broken so no internet   At least Mum's is still working 
768571;0;@thehypercube bad news! Stuck at work tonight  is there a weblink to the live broadcast?
768782;0;flash is going mobile in October on most platforms...except the iphone, that is. apologies to you, fans of steve jobs. 
768935;0;@rebecca_clark  i have been good! super busy. i won't be able to post any pictures on my website as per my agreement with work 
769838;0;Just got an email from one of the College VPs. NO Bring your dog to work day. 
770734;0;@mysgreen yeah who am i kidding, that's all I use mine for lmao. I do get work emails on it though  But work pays for it! *evil grin*
771234;0;@Notes_to_Zeno aww it was closed during physics day  internet been dying all day  You should go on aim on ur phone while its working
771478;0;@needlefood I couldn't get ad words to work    and haven't found an email or phone number to ask them about it!
771757;0;@BrianHarnois the email didnt work, it said undeliverable. 
772150;0;Didn't go as expected, PwnageTool doesn't work on Mac PPC 10.4 Updated to 3.0 on iTunes and tomorrow will Jailbreak with Redsn0w... 
772278;0;#ptsw #pingthesemanticweb isn't working ...  http://pingthesemanticweb.com/
772987;0;@nicoleelaynee it didnt work on my phone  try bbming it to me. and tell hannah that i make her dinner
774140;0;I dropped my phone at work and i just realized that it has a big crack now 
775673;0;@drebuado mmm it sucks not having my phone working 
776585;0;@jstef11 Twitter doesn't work with my phone   I don't know why. Twitter doesn't accept my number
777251;0;@sarahockler If it isn't too creepy or unprofessional, might I say I miss you?    I don't like it when you're internet-absent.
777363;0;Left my earphones at home so can't listen to music on my way to work  on another note, travel sitting forwards or backwards on a train?
777840;0;My email client flooded with mails work+personal  42
778327;0;@lemonjuice It seems you haven't ventured into the world of Excel. Man I tell you its no programmer's job 
779088;0;"@Sporbo going back to the office now. need to prep for tomorrow's event &amp; no internet at home now, so can't work from home "
779844;0;"Operation: &quot;destroy the club&quot; .. Completed !!!!  ... My next mission -, Race home to try and get 3-4 hours sleeps before heading to work "
780543;0;Damn I am as sick as dog today.  No work for me. Talking to the big White phone most of the night. 
780599;0;@garydriftwood I'm great, working at a towing company and yeah its been awhile, no home internet anymore  Work access though, yay!
782898;0;" sore throat today - working on the powerlines webcopy again this morning &amp; then off to no.2 son's sports day this afternoon"
783803;0;@MontyRules Not sure if it's life without Twitter or no computer that's so goddamn awful... No PC doesn't do business any good though. 
784462;0;"haha nice nice. ugh my 7 8 9 buttons don't work :/ neither does my &quot;send&quot; button  but i'm already on my 3rd phone lol."
784887;0;@madmanweb @udupendra @faiq sorry I was stuck at work!  anyway good to know!
785259;0;My phone won't work! No tweets from Glastonbury I'm afraid 
785423;0;got the mediahub working with daughters PC.  Yep - it was Windows Firewall sure enough 
785518;0;@edsaint Have macs at home but have to use PC at work sadly 
785834;0;Finally off work. At home. Yay. I wish that fucking people would answer their phones at 3am, but I know better than to even try 
786534;0;Just filled an email with work words I hoped I'd never be dull enough to use  Think I've been here too long.
786537;0;Just can't work without ALL-TIME access to my mailbox!!!  I need mobile internet access desperately... 
787282;0;Ok, enough browsing the web for now... gotta get to work.  It's going to be another long day.  
787537;0;Locking my phone in a cupboard  Really got to do this tedious paperwork 
787554;0;@Vijay555com you email doesn't seem to be working 
787610;0;getting ready to leave for work sans iPhone today... it's headed to the Apple doctor to diagnose what ails it... 
